source_key,source_url,line_number,text
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,43,"vote , seule l'intention des ""certains"" de voter étant intégrée dans les tableaux de résultats       . Le biais le plus souvent évoqué est de « sous-représenter un"
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,44,"                                                                                                                    13, 12"
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,45,"électorat moins politisé et moins informé, généralement plus jeune, qui ne se décidera qu’au dernier moment »             , situé « essentiellement dans les catégories"
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,46,            14
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,47,"populaires » avec trois années de suite des résultats finaux montrant une marge d'erreur sous-évaluée, les écarts constatés aux européennes de 2019, puis"
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,48,"amplifiés aux régionales de 2021, et devenant spectaculaires à la présidentielle 2022."
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,52,Électeurs certains de voter mais indécis
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,53,"Une proportion élevée d'électeurs se dit « certaine » de voter mais sans exprimer ou dévoiler encore d'intention, selon plusieurs sondeurs. L'avant-veille du"
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,54,                                                                                                  15            16                     17
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,55,"scrutin, elle s'élevait à 18 % des certains d'aller voter chez chez les instituts de sondage Odoxa et Opinionway , et de 12% chez Elabe contre 8 % après la"
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,56,                                              18
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,57,"dissolution Elabe et 9 % pour Opinionway . Selon Vincent Tiberj, professeur de sciences politiques à Bordeaux, le « choix d’avoir investi des socialistes dans"
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,58,"de nombreuses circonscriptions gagnables mais perdues en 2022 » et au total 30 % du total des candidats NFP, vise cet électorat sur la réserve et un meilleur"
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,59,                                                                                                                               19
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,60,"report de voix au second tour qu’avec l'étiquette LFI (40 % des candidats NFP, Les Écologistes en ayant 20 % et le PCF 9 %) , car 92 circonscriptions-clés"
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,61,                                                             20
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,62,s'étaient jouées en 2022 par moins de 1 000 votes d’écart .
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,66,Prévisions des sondeurs sur 100 à 250 triangulaires
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,67,"Une élection triangulaire désigne les cas où trois candidats peuvent se maintenir et le font, avec 12,5% des inscrits. Les sondeurs en ont d'abord prévu plus d'une"
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,68,                                                                                                                                                   21
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,69,"centaine puis jusqu'à 250, la participation étant prévue de plus haut au cours de la campagne électorale jusqu'à « au plus haut depuis 25 ans » ce qui accroît"
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,70,                                 22                                                                                                                         23
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,71,"« mécaniquement » leur nombre , la clé du vote se trouvant alors « peut-être dans le nombre de désistements, même en cas de triangulaires théoriques » . Les"
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,72,                                                                                                 23
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,73,"« figures du Nouveau Front populaire » y ont appelé dans les cas de victoire potentielle du RN . L'avant-veille du scrutin, Brice Teinturier, d'IPSOS, avertissait"
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,74,                                                                                                                              24
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,75,"que cette plus forte participation peut produire des élus de premier tour, à un niveau inconnu ""depuis longtemps"" , mais aussi ""jusqu'à environ 250"
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,76,              22                         25                        25                                                                                          7
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,77,"triangulaires"" soit un nouveau record , dépassant celui de 1997 . Le moindre nombre de candidatures qu'en 2022 contribue au pronostic de triangulaires ."
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,78,                                                                                                                                26
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,79,"Une centaine de triangulaires théoriques avaient émergé aux législatives de 1997, avant des accords d'entre-deux-tours les ramenant à 79 triangulaires, dont"
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,80,                           26                                               27              25
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,81,"76 avec le Front national . C'était 8 en 2022, une en 2017, 34 en 2012 et 41 en 2002 . Selon Odoxa, dans un contexte de crise aiguë causée par l'alliance"
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,82,                                                                                                       28
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,83,"Ciotti-RN et de sondages médiocres pour le parti du président, il y a 120 à 170 triangulaires à prévoir , rendant les projections périlleuses et permettant au RN"
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,84,                                                                                                29
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,85,de « bénéficier de la division des électeurs qui ne veulent pas » de l'extrême droite au pouvoir .
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,87,Les résultats du premier tour entraînent un nombre inédit de 306 triangulaires et 5 quadrangulaires avant désistement. Après désistement des candidats dont la
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,88,                                                                                                  30
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,89,"quasi totalité contre le Rassemblement national, il subsiste 89 triangulaires et 2 quadrangulaires ."
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,93,Différence entre sondages et estimations au soir du scrutin
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,94,"Au soir du scrutin, la « plupart des médias » donnent les pourcentages nationaux obtenus non par des sondages mais via des « estimations » fondées sur les"
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,95,                                      31                                                                31                                   31
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,96,"« 200 premiers bulletins dépouillés » d’un « nombre défini de bureaux » de vote jugés représentatifs , près de 600 bureaux pour l'IFOP , mis avec une"
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,97,                                                                                                 31        2
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,98,"grande part de bureaux hors agglomérations en raison des délais de dépouillement et vérifications dont les ⁄3 ont fermé à 18 heures, 5 % à 10 % à 19 heures et"
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,99,                                  31
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,100,"le reste, 20 % à 25 % à 20 heures ."
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,104,Sondages à l'échelle nationale
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,109,  Diagramme lissé des sondages.
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,111,  Diagramme lissé des sondages à partir du 10 juin.
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,115,Premier tour
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,117,Sondages nationaux
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,118,                                                            a
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,119,                                                      NFP                                                                ENS                                                 RN et a
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,120,                                                                                                                                                                     b
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,121, Sondeur           Date        EXG                                   DVG        ECO         DVC                                                      DVD        LR
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,122,                                                                                                                                                                           LR
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,123,                                        LFI    PCF      EELV    PS                                    RE     MoDem        HOR      PRV      UDI                                   c
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,124,                                                                                                                                                                         (Ciotti)
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,126, Résultats
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,127,  (https://w
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,128,  ww.result
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,129, ats-electio
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,130,"                30 juin 2024   1,14 %            28,06 %             1,53 %    0,57 %     1,22 %                      20,04 %                        3,60 %   6,57 %     3,96 %"
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,131, ns.interieu
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,132, r.gouv.fr/le
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,133,  gislatives
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,134,    2024/)
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,135,                                                                        Arrêt de publication des sondages pour le premier tour (29 juin 2024).
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,137, Ipsos (htt
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,138, ps://www.i
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,139, psos.com/
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,140, sites/defa
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,141, ult/files/ip
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,142, sos-le-mo
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,143,                 27-28 juin                                                                                                                      d
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,144," nde-legisl                     1%                    29 %            1%          —        1,5%                     20 %                    —              8%              4%"
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,145,                   2024
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,146, atives-pre
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,147, mier-tour-i
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,148, ntentions-
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,149, de-vote-2
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,150, 8-juin-202
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,151,   4.pdf)
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,152,     Harris
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,153, Interactive
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,154, (https://ha
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,155,  rris-intera
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,156, ctive.fr/wp
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,157,                 27-28 juin
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,158," -content/u                    0,5 %                  28 %            1%          —         1%                          20 %                          2%        6%         3%"
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,159,                   2024
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,160,  ploads/sit
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,161,   es/6/202
legislatives_2024,https://fr.wikipedia.org/wiki/Liste_de_sondages_sur_les_%C3%A9lections_l%C3%A9gislatives_fran%C3%A7aises_de_2024,162,  4/06/KYJ
