source_pdf,source_sha256,page,layout_line,raw_line,is_blank
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,1,57,"dissolution Elabe et 9 % pour Opinionway . Selon Vincent Tiberj, professeur de sciences politiques à Bordeaux, le « choix d’avoir investi des socialistes dans",False
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,1,58,"de nombreuses circonscriptions gagnables mais perdues en 2022 » et au total 30 % du total des candidats NFP, vise cet électorat sur la réserve et un meilleur",False
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,1,59,                                                                                                                               19,False
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,1,60,"report de voix au second tour qu’avec l'étiquette LFI (40 % des candidats NFP, Les Écologistes en ayant 20 % et le PCF 9 %) , car 92 circonscriptions-clés",False
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,1,61,                                                             20,False
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,1,62,s'étaient jouées en 2022 par moins de 1 000 votes d’écart .,False
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,1,63,,True
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,1,64,,True
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,1,65,,True
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,1,66,Prévisions des sondeurs sur 100 à 250 triangulaires,False
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,1,67,"Une élection triangulaire désigne les cas où trois candidats peuvent se maintenir et le font, avec 12,5% des inscrits. Les sondeurs en ont d'abord prévu plus d'une",False
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,1,68,                                                                                                                                                   21,False
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,1,69,"centaine puis jusqu'à 250, la participation étant prévue de plus haut au cours de la campagne électorale jusqu'à « au plus haut depuis 25 ans » ce qui accroît",False
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,1,70,                                 22                                                                                                                         23,False
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,1,71,"« mécaniquement » leur nombre , la clé du vote se trouvant alors « peut-être dans le nombre de désistements, même en cas de triangulaires théoriques » . Les",False
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,1,72,                                                                                                 23,False
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,1,73,"« figures du Nouveau Front populaire » y ont appelé dans les cas de victoire potentielle du RN . L'avant-veille du scrutin, Brice Teinturier, d'IPSOS, avertissait",False
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,1,74,                                                                                                                              24,False
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,1,75,"que cette plus forte participation peut produire des élus de premier tour, à un niveau inconnu ""depuis longtemps"" , mais aussi ""jusqu'à environ 250",False
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,1,76,              22                         25                        25                                                                                          7,False
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,1,77,"triangulaires"" soit un nouveau record , dépassant celui de 1997 . Le moindre nombre de candidatures qu'en 2022 contribue au pronostic de triangulaires .",False
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,1,78,                                                                                                                                26,False
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,1,79,"Une centaine de triangulaires théoriques avaient émergé aux législatives de 1997, avant des accords d'entre-deux-tours les ramenant à 79 triangulaires, dont",False
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,1,80,                           26                                               27              25,False
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,1,81,"76 avec le Front national . C'était 8 en 2022, une en 2017, 34 en 2012 et 41 en 2002 . Selon Odoxa, dans un contexte de crise aiguë causée par l'alliance",False
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,1,82,                                                                                                       28,False
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,1,83,"Ciotti-RN et de sondages médiocres pour le parti du président, il y a 120 à 170 triangulaires à prévoir , rendant les projections périlleuses et permettant au RN",False
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,1,84,                                                                                                29,False
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,1,85,de « bénéficier de la division des électeurs qui ne veulent pas » de l'extrême droite au pouvoir .,False
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,2,1,Les résultats du premier tour entraînent un nombre inédit de 306 triangulaires et 5 quadrangulaires avant désistement. Après désistement des candidats dont la,False
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,2,2,                                                                                                  30,False
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,2,3,"quasi totalité contre le Rassemblement national, il subsiste 89 triangulaires et 2 quadrangulaires .",False
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,2,4,,True
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,2,5,,True
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,2,6,,True
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,2,7,Différence entre sondages et estimations au soir du scrutin,False
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,2,8,"Au soir du scrutin, la « plupart des médias » donnent les pourcentages nationaux obtenus non par des sondages mais via des « estimations » fondées sur les",False
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,2,9,                                      31                                                                31                                   31,False
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,2,10,"« 200 premiers bulletins dépouillés » d’un « nombre défini de bureaux » de vote jugés représentatifs , près de 600 bureaux pour l'IFOP , mis avec une",False
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,2,11,                                                                                                 31        2,False
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,2,12,"grande part de bureaux hors agglomérations en raison des délais de dépouillement et vérifications dont les ⁄3 ont fermé à 18 heures, 5 % à 10 % à 19 heures et",False
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,2,13,                                  31,False
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,2,14,"le reste, 20 % à 25 % à 20 heures .",False
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,2,15,,True
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,2,16,,True
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,2,17,,True
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,2,18,Sondages à l'échelle nationale,False
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,2,19,,True
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,2,20,,True
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,2,21,,True
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,2,22,,True
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,2,23,  Diagramme lissé des sondages.,False
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,1,  Diagramme lissé des sondages à partir du 10 juin.,False
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,2,,True
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,3,,True
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,4,,True
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,5,Premier tour,False
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,6,,True
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,7,Sondages nationaux,False
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,8,                                                            a,False
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,9,                                                      NFP                                                                ENS                                                 RN et a,False
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,10,                                                                                                                                                                     b,False
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,11, Sondeur           Date        EXG                                   DVG        ECO         DVC                                                      DVD        LR,False
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,12,                                                                                                                                                                           LR,False
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,13,                                        LFI    PCF      EELV    PS                                    RE     MoDem        HOR      PRV      UDI                                   c,False
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,14,                                                                                                                                                                         (Ciotti),False
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,15,,True
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,16, Résultats,False
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,17,  (https://w,False
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,18,  ww.result,False
Liste_de_sondages_sur_les_élections_législatives_françaises_de_2024.pdf,8adfcc09cccddeffaff791e61f08f7b5597f26571d668d2ba0afc621a44bc457,3,19, ats-electio,False
